id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
209599,2013,5,18,1029.0,1030,-1.0,1306.0,1340,-34.0,AA,19,N323AA,JFK,LAX,311.0,2475,10,30,2013-05-18 10:00:00,American Airlines Inc.
121904,2013,2,13,949.0,950,-1.0,1104.0,1130,-26.0,WN,1964,N469WN,LGA,MKE,120.0,738,9,50,2013-02-13 09:00:00,Southwest Airlines Co.
217518,2013,5,27,839.0,830,9.0,1002.0,1015,-13.0,AA,309,N501AA,LGA,ORD,123.0,733,8,30,2013-05-27 08:00:00,American Airlines Inc.
173233,2013,4,9,1555.0,1545,10.0,1900.0,1922,-22.0,DL,1773,N3744F,JFK,SLC,269.0,1990,15,45,2013-04-09 15:00:00,Delta Air Lines Inc.
124996,2013,2,16,1640.0,1635,5.0,1747.0,1800,-13.0,WN,1501,N211WN,LGA,MKE,104.0,738,16,35,2013-02-16 16:00:00,Southwest Airlines Co.
120121,2013,2,11,1024.0,1023,1.0,1251.0,1255,-4.0,FL,347,N934AT,LGA,ATL,128.0,762,10,23,2013-02-11 10:00:00,AirTran Airways Corporation
136113,2013,2,28,1933.0,1815,78.0,2153.0,2037,76.0,9E,3354,N904XJ,JFK,DTW,84.0,509,18,15,2013-02-28 18:00:00,Endeavor Air Inc.
306837,2013,8,29,921.0,918,3.0,1237.0,1240,-3.0,UA,73,N45440,EWR,SFO,319.0,2565,9,18,2013-08-29 09:00:00,United Air Lines Inc.
125713,2013,2,17,1604.0,1529,35.0,1848.0,1827,21.0,UA,1200,N77295,EWR,SAN,326.0,2425,15,29,2013-02-17 15:00:00,United Air Lines Inc.
205617,2013,5,14,756.0,800,-4.0,902.0,914,-12.0,US,2165,N770UW,LGA,DCA,42.0,214,8,0,2013-05-14 08:00:00,US Airways Inc.
107557,2013,12,27,1706.0,1700,6.0,2000.0,2004,-4.0,UA,471,N436UA,EWR,PBI,153.0,1023,17,0,2013-12-27 17:00:00,United Air Lines Inc.
48300,2013,10,23,1838.0,1845,-7.0,2036.0,2029,7.0,EV,5274,N755EV,LGA,BNA,120.0,764,18,45,2013-10-23 18:00:00,ExpressJet Airlines Inc.
13066,2013,1,15,2118.0,2125,-7.0,2251.0,2250,1.0,MQ,4660,N524MQ,LGA,BNA,131.0,764,21,25,2013-01-15 21:00:00,Envoy Air
170858,2013,4,7,748.0,751,-3.0,950.0,959,-9.0,EV,4532,N14923,EWR,CHS,99.0,628,7,51,2013-04-07 07:00:00,ExpressJet Airlines Inc.
310276,2013,9,2,1159.0,1200,-1.0,1305.0,1309,-4.0,US,2146,N946UW,LGA,BOS,33.0,184,12,0,2013-09-02 12:00:00,US Airways Inc.
110579,2013,12,31,651.0,700,-9.0,1014.0,959,15.0,DL,2285,N926DL,LGA,MCO,157.0,950,7,0,2013-12-31 07:00:00,Delta Air Lines Inc.
59196,2013,11,4,1725.0,1730,-5.0,2034.0,2046,-12.0,B6,359,N648JB,JFK,BUR,345.0,2465,17,30,2013-11-04 17:00:00,JetBlue Airways
182515,2013,4,19,953.0,959,-6.0,1203.0,1200,3.0,US,1277,N769US,LGA,CLT,86.0,544,9,59,2013-04-19 09:00:00,US Airways Inc.
123406,2013,2,14,1944.0,1940,4.0,2330.0,2245,45.0,B6,381,N705JB,LGA,FLL,176.0,1076,19,40,2013-02-14 19:00:00,JetBlue Airways
54041,2013,10,30,623.0,630,-7.0,901.0,919,-18.0,B6,1099,N612JB,LGA,MCO,126.0,950,6,30,2013-10-30 06:00:00,JetBlue Airways
30179,2013,10,4,857.0,900,-3.0,1157.0,1158,-1.0,B6,795,N591JB,JFK,AUS,199.0,1521,9,0,2013-10-04 09:00:00,JetBlue Airways
146141,2013,3,11,1727.0,1735,-8.0,1957.0,2003,-6.0,DL,884,N378NW,LGA,DEN,238.0,1620,17,35,2013-03-11 17:00:00,Delta Air Lines Inc.
26732,2013,1,31,1833.0,1835,-2.0,2214.0,2212,2.0,DL,1643,N3769L,JFK,SEA,337.0,2422,18,35,2013-01-31 18:00:00,Delta Air Lines Inc.
211137,2013,5,20,736.0,727,9.0,934.0,925,9.0,EV,4246,N14952,EWR,DTW,82.0,488,7,27,2013-05-20 07:00:00,ExpressJet Airlines Inc.
77634,2013,11,24,1503.0,1455,8.0,1708.0,1650,18.0,MQ,3359,N813MQ,JFK,RDU,72.0,427,14,55,2013-11-24 14:00:00,Envoy Air
203237,2013,5,11,1359.0,1355,4.0,1643.0,1640,3.0,UA,550,N427UA,EWR,TPA,148.0,997,13,55,2013-05-11 13:00:00,United Air Lines Inc.
147910,2013,3,13,1505.0,1510,-5.0,1759.0,1818,-19.0,UA,1600,N14102,EWR,LAX,324.0,2454,15,10,2013-03-13 15:00:00,United Air Lines Inc.
246065,2013,6,26,1103.0,1100,3.0,1331.0,1349,-18.0,DL,695,N919DE,JFK,MCO,124.0,944,11,0,2013-06-26 11:00:00,Delta Air Lines Inc.
323515,2013,9,16,1744.0,1310,274.0,1944.0,1508,276.0,EV,5299,N922EV,LGA,MEM,139.0,963,13,10,2013-09-16 13:00:00,ExpressJet Airlines Inc.
127857,2013,2,19,2054.0,2040,14.0,2341.0,2332,9.0,UA,1692,N76526,EWR,MCO,139.0,937,20,40,2013-02-19 20:00:00,United Air Lines Inc.
191698,2013,4,29,855.0,905,-10.0,1006.0,1024,-18.0,B6,20,N284JB,JFK,ROC,47.0,264,9,5,2013-04-29 09:00:00,JetBlue Airways
120340,2013,2,11,1546.0,1545,1.0,1843.0,1857,-14.0,UA,1200,N76519,EWR,SAN,340.0,2425,15,45,2013-02-11 15:00:00,United Air Lines Inc.
3553,2013,1,4,2048.0,2040,8.0,2305.0,2314,-9.0,B6,619,N249JB,JFK,JAX,122.0,828,20,40,2013-01-04 20:00:00,JetBlue Airways
115844,2013,2,6,1038.0,1045,-7.0,1241.0,1250,-9.0,DL,1573,N362NW,LGA,MEM,148.0,963,10,45,2013-02-06 10:00:00,Delta Air Lines Inc.
301976,2013,8,23,,1257,,,1458,,US,1895,,LGA,CLT,,544,12,57,2013-08-23 12:00:00,US Airways Inc.
120696,2013,2,11,,1635,,,1907,,EV,4705,N11547,EWR,ATL,,746,16,35,2013-02-11 16:00:00,ExpressJet Airlines Inc.
121558,2013,2,12,1950.0,2000,-10.0,2045.0,2114,-29.0,US,2142,N951UW,LGA,BOS,37.0,184,20,0,2013-02-12 20:00:00,US Airways Inc.
317044,2013,9,9,1740.0,1729,11.0,1931.0,1947,-16.0,UA,1635,N37437,EWR,PHX,259.0,2133,17,29,2013-09-09 17:00:00,United Air Lines Inc.
658,2013,1,1,1825.0,1829,-4.0,2046.0,2032,14.0,US,1973,N460UW,EWR,CLT,106.0,529,18,29,2013-01-01 18:00:00,US Airways Inc.
159161,2013,3,25,1728.0,1730,-2.0,1836.0,1849,-13.0,B6,74,N656JB,JFK,BTV,43.0,266,17,30,2013-03-25 17:00:00,JetBlue Airways
112055,2013,2,1,1856.0,1722,94.0,2013.0,1844,89.0,EV,4300,N15555,EWR,RIC,55.0,277,17,22,2013-02-01 17:00:00,ExpressJet Airlines Inc.
220718,2013,5,30,1354.0,1325,29.0,1539.0,1500,39.0,AA,331,N527AA,LGA,ORD,122.0,733,13,25,2013-05-30 13:00:00,American Airlines Inc.
237301,2013,6,17,854.0,853,1.0,1109.0,1111,-2.0,UA,1643,N75428,EWR,DEN,233.0,1605,8,53,2013-06-17 08:00:00,United Air Lines Inc.
125199,2013,2,16,2208.0,2155,13.0,116.0,48,28.0,B6,515,N238JB,EWR,FLL,165.0,1065,21,55,2013-02-16 21:00:00,JetBlue Airways
284240,2013,8,5,1556.0,1559,-3.0,1854.0,1910,-16.0,DL,706,N3772H,JFK,AUS,199.0,1521,15,59,2013-08-05 15:00:00,Delta Air Lines Inc.
248450,2013,6,28,1910.0,1636,154.0,2026.0,1805,141.0,B6,918,N373JB,JFK,BOS,42.0,187,16,36,2013-06-28 16:00:00,JetBlue Airways
226189,2013,6,5,1153.0,1159,-6.0,1304.0,1311,-7.0,EV,3832,N16149,EWR,BUF,48.0,282,11,59,2013-06-05 11:00:00,ExpressJet Airlines Inc.
117669,2013,2,8,1104.0,1100,4.0,1409.0,1425,-16.0,UA,642,N512UA,JFK,SFO,346.0,2586,11,0,2013-02-08 11:00:00,United Air Lines Inc.
90716,2013,12,9,755.0,720,35.0,1049.0,1030,19.0,UA,1456,N33714,LGA,IAH,212.0,1416,7,20,2013-12-09 07:00:00,United Air Lines Inc.
189095,2013,4,26,954.0,955,-1.0,1133.0,1140,-7.0,AA,319,N4XCAA,LGA,ORD,121.0,733,9,55,2013-04-26 09:00:00,American Airlines Inc.
194350,2013,5,1,2130.0,1929,121.0,2340.0,2155,105.0,EV,5181,N751EV,EWR,ATL,96.0,746,19,29,2013-05-01 19:00:00,ExpressJet Airlines Inc.
181658,2013,4,18,1309.0,1246,23.0,1521.0,1456,25.0,EV,4530,N17159,EWR,MCI,162.0,1092,12,46,2013-04-18 12:00:00,ExpressJet Airlines Inc.
150905,2013,3,16,1757.0,1810,-13.0,1921.0,1941,-20.0,9E,4277,N8884E,JFK,ORF,51.0,290,18,10,2013-03-16 18:00:00,Endeavor Air Inc.
224209,2013,6,3,1129.0,1125,4.0,1408.0,1427,-19.0,UA,703,N502UA,JFK,LAX,319.0,2475,11,25,2013-06-03 11:00:00,United Air Lines Inc.
29239,2013,10,3,955.0,1000,-5.0,1249.0,1306,-17.0,UA,1735,N87513,EWR,LAX,334.0,2454,10,0,2013-10-03 10:00:00,United Air Lines Inc.
217424,2013,5,27,659.0,700,-1.0,946.0,1010,-24.0,AA,2279,N3BDAA,LGA,MIA,140.0,1096,7,0,2013-05-27 07:00:00,American Airlines Inc.
258168,2013,7,9,1451.0,1455,-4.0,1740.0,1830,-50.0,AA,779,N3JYAA,LGA,MIA,143.0,1096,14,55,2013-07-09 14:00:00,American Airlines Inc.
135199,2013,2,27,2137.0,2140,-3.0,2223.0,2241,-18.0,EV,4276,N12567,EWR,BDL,23.0,116,21,40,2013-02-27 21:00:00,ExpressJet Airlines Inc.
246744,2013,6,27,128.0,2029,299.0,416.0,2359,257.0,UA,1532,N17244,EWR,SFO,330.0,2565,20,29,2013-06-27 20:00:00,United Air Lines Inc.
28125,2013,10,2,759.0,800,-1.0,946.0,1017,-31.0,EV,4364,N21130,EWR,MCI,148.0,1092,8,0,2013-10-02 08:00:00,ExpressJet Airlines Inc.
237920,2013,6,17,2021.0,2015,6.0,2256.0,2236,20.0,EV,4333,N17138,EWR,TUL,179.0,1215,20,15,2013-06-17 20:00:00,ExpressJet Airlines Inc.
117013,2013,2,7,1544.0,1545,-1.0,1645.0,1703,-18.0,9E,3635,N8587E,JFK,BWI,36.0,184,15,45,2013-02-07 15:00:00,Endeavor Air Inc.
246692,2013,6,26,,1610,,,1845,,MQ,3357,N507MQ,LGA,ATL,,762,16,10,2013-06-26 16:00:00,Envoy Air
6080,2013,1,7,2156.0,2135,21.0,33.0,24,9.0,B6,43,N520JB,JFK,MCO,139.0,944,21,35,2013-01-07 21:00:00,JetBlue Airways
259976,2013,7,11,1118.0,1125,-7.0,1223.0,1231,-8.0,B6,2380,N329JB,EWR,BOS,42.0,200,11,25,2013-07-11 11:00:00,JetBlue Airways
276281,2013,7,28,1125.0,1127,-2.0,1329.0,1332,-3.0,UA,1625,N27477,EWR,DEN,217.0,1605,11,27,2013-07-28 11:00:00,United Air Lines Inc.
257570,2013,7,8,2308.0,2245,23.0,13.0,1,12.0,B6,234,N374JB,JFK,BTV,43.0,266,22,45,2013-07-08 22:00:00,JetBlue Airways
231576,2013,6,11,805.0,810,-5.0,1018.0,1020,-2.0,FL,346,N969AT,LGA,ATL,101.0,762,8,10,2013-06-11 08:00:00,AirTran Airways Corporation
51735,2013,10,27,1642.0,1645,-3.0,1806.0,1820,-14.0,MQ,3216,N602MQ,JFK,ORF,48.0,290,16,45,2013-10-27 16:00:00,Envoy Air
219536,2013,5,29,952.0,935,17.0,1101.0,1055,6.0,WN,3676,N442WN,LGA,MDW,109.0,725,9,35,2013-05-29 09:00:00,Southwest Airlines Co.
35437,2013,10,9,2140.0,2022,78.0,2303.0,2200,63.0,UA,1464,N18243,EWR,CLE,57.0,404,20,22,2013-10-09 20:00:00,United Air Lines Inc.
55028,2013,10,31,634.0,637,-3.0,904.0,923,-19.0,UA,1144,N37427,EWR,MCO,127.0,937,6,37,2013-10-31 06:00:00,United Air Lines Inc.
4314,2013,1,5,2143.0,2159,-16.0,2257.0,2315,-18.0,EV,4257,N13914,EWR,BTV,44.0,266,21,59,2013-01-05 21:00:00,ExpressJet Airlines Inc.
50330,2013,10,25,1943.0,1940,3.0,2148.0,2120,28.0,AA,363,N558AA,LGA,ORD,115.0,733,19,40,2013-10-25 19:00:00,American Airlines Inc.
166131,2013,4,2,645.0,643,2.0,915.0,908,7.0,UA,1614,N78524,EWR,DEN,243.0,1605,6,43,2013-04-02 06:00:00,United Air Lines Inc.
184302,2013,4,21,1139.0,1130,9.0,1449.0,1434,15.0,DL,2393,N917DE,LGA,TPA,157.0,1010,11,30,2013-04-21 11:00:00,Delta Air Lines Inc.
106264,2013,12,26,1106.0,1059,7.0,1219.0,1214,5.0,EV,4511,N11107,EWR,ROC,47.0,246,10,59,2013-12-26 10:00:00,ExpressJet Airlines Inc.
69523,2013,11,15,1558.0,1600,-2.0,1851.0,1841,10.0,DL,847,N974DL,LGA,ATL,132.0,762,16,0,2013-11-15 16:00:00,Delta Air Lines Inc.
202644,2013,5,10,1826.0,1745,41.0,2112.0,2031,41.0,B6,527,N503JB,EWR,MCO,127.0,937,17,45,2013-05-10 17:00:00,JetBlue Airways
49658,2013,10,25,825.0,829,-4.0,1016.0,1029,-13.0,MQ,3478,N531MQ,LGA,DTW,77.0,502,8,29,2013-10-25 08:00:00,Envoy Air
178170,2013,4,14,1954.0,2000,-6.0,2121.0,2124,-3.0,DL,985,N327NW,JFK,BOS,39.0,187,20,0,2013-04-14 20:00:00,Delta Air Lines Inc.
106277,2013,12,26,1122.0,1015,67.0,1409.0,1318,51.0,UA,1591,N36469,EWR,IAH,207.0,1400,10,15,2013-12-26 10:00:00,United Air Lines Inc.
210635,2013,5,19,1605.0,1600,5.0,1908.0,1925,-17.0,AA,1467,N3AKAA,LGA,MIA,141.0,1096,16,0,2013-05-19 16:00:00,American Airlines Inc.
258796,2013,7,10,726.0,730,-4.0,922.0,930,-8.0,EV,5813,N12900,EWR,DTW,87.0,488,7,30,2013-07-10 07:00:00,ExpressJet Airlines Inc.
280992,2013,8,2,728.0,715,13.0,1025.0,1030,-5.0,AA,443,N379AA,JFK,MIA,146.0,1089,7,15,2013-08-02 07:00:00,American Airlines Inc.
249886,2013,6,30,1247.0,1250,-3.0,1447.0,1459,-12.0,UA,236,N420UA,EWR,PHX,275.0,2133,12,50,2013-06-30 12:00:00,United Air Lines Inc.
253345,2013,7,4,59.0,2359,60.0,501.0,350,71.0,B6,745,N766JB,JFK,PSE,220.0,1617,23,59,2013-07-04 23:00:00,JetBlue Airways
229097,2013,6,8,1300.0,1255,5.0,1545.0,1518,27.0,EV,4705,N16571,EWR,ATL,121.0,746,12,55,2013-06-08 12:00:00,ExpressJet Airlines Inc.
93851,2013,12,12,1245.0,1223,22.0,1357.0,1351,6.0,EV,5795,N13992,EWR,PIT,60.0,319,12,23,2013-12-12 12:00:00,ExpressJet Airlines Inc.
223606,2013,6,2,1909.0,1830,39.0,2055.0,1940,75.0,MQ,3944,N679MQ,JFK,BWI,43.0,184,18,30,2013-06-02 18:00:00,Envoy Air
70527,2013,11,16,1922.0,1914,8.0,2154.0,2204,-10.0,UA,1111,N75432,EWR,LAS,313.0,2227,19,14,2013-11-16 19:00:00,United Air Lines Inc.
35465,2013,10,9,,755,,,1048,,UA,450,,EWR,DFW,,1372,7,55,2013-10-09 07:00:00,United Air Lines Inc.
52778,2013,10,28,1724.0,1729,-5.0,1842.0,1900,-18.0,EV,4195,N14125,EWR,BNA,112.0,748,17,29,2013-10-28 17:00:00,ExpressJet Airlines Inc.
65269,2013,11,11,1003.0,1010,-7.0,1238.0,1240,-2.0,MQ,3644,N544MQ,LGA,ATL,117.0,762,10,10,2013-11-11 10:00:00,Envoy Air
234771,2013,6,14,1257.0,1300,-3.0,1524.0,1552,-28.0,UA,636,N495UA,LGA,IAH,171.0,1416,13,0,2013-06-14 13:00:00,United Air Lines Inc.
275959,2013,7,28,29.0,2305,84.0,135.0,13,82.0,B6,718,N296JB,JFK,BOS,34.0,187,23,5,2013-07-28 23:00:00,JetBlue Airways
76141,2013,11,22,1727.0,1725,2.0,2058.0,2032,26.0,DL,1519,N382DA,EWR,SLC,303.0,1969,17,25,2013-11-22 17:00:00,Delta Air Lines Inc.
132995,2013,2,25,1527.0,1530,-3.0,1719.0,1734,-15.0,US,1665,N710UW,LGA,CLT,81.0,544,15,30,2013-02-25 15:00:00,US Airways Inc.
3669,2013,1,5,651.0,645,6.0,904.0,922,-18.0,UA,1245,N38257,LGA,DEN,234.0,1620,6,45,2013-01-05 06:00:00,United Air Lines Inc.
225862,2013,6,5,623.0,630,-7.0,818.0,835,-17.0,US,1100,N562UW,LGA,CLT,80.0,544,6,30,2013-06-05 06:00:00,US Airways Inc.
96970,2013,12,16,554.0,600,-6.0,647.0,658,-11.0,US,1833,N959UW,LGA,PHL,34.0,96,6,0,2013-12-16 06:00:00,US Airways Inc.
25828,2013,1,30,1858.0,1850,8.0,2057.0,2050,7.0,AA,2019,N201AA,LGA,STL,156.0,888,18,50,2013-01-30 18:00:00,American Airlines Inc.
219897,2013,5,29,1621.0,1629,-8.0,1904.0,1853,11.0,US,17,N546UW,JFK,PHX,306.0,2153,16,29,2013-05-29 16:00:00,US Airways Inc.
109607,2013,12,30,637.0,640,-3.0,804.0,805,-1.0,WN,1121,N278WN,LGA,MKE,120.0,738,6,40,2013-12-30 06:00:00,Southwest Airlines Co.
54288,2013,10,30,952.0,959,-7.0,1049.0,1113,-24.0,UA,276,N825UA,EWR,BOS,45.0,200,9,59,2013-10-30 09:00:00,United Air Lines Inc.
312033,2013,9,4,847.0,740,67.0,1005.0,900,65.0,MQ,3709,N546MQ,EWR,ORD,102.0,719,7,40,2013-09-04 07:00:00,Envoy Air
209715,2013,5,18,1327.0,1330,-3.0,1514.0,1547,-33.0,EV,4995,N750EV,LGA,MCI,141.0,1107,13,30,2013-05-18 13:00:00,ExpressJet Airlines Inc.
214789,2013,5,23,,940,,,1055,,9E,3608,,JFK,PHL,,94,9,40,2013-05-23 09:00:00,Endeavor Air Inc.
331309,2013,9,25,656.0,700,-4.0,822.0,838,-16.0,EV,3829,N14977,EWR,STL,126.0,872,7,0,2013-09-25 07:00:00,ExpressJet Airlines Inc.
320380,2013,9,13,853.0,900,-7.0,1009.0,1019,-10.0,US,2140,N947UW,LGA,BOS,40.0,184,9,0,2013-09-13 09:00:00,US Airways Inc.
227299,2013,6,6,1445.0,1430,15.0,1612.0,1558,14.0,FL,721,N924AT,LGA,CAK,67.0,397,14,30,2013-06-06 14:00:00,AirTran Airways Corporation
237350,2013,6,17,947.0,955,-8.0,1109.0,1115,-6.0,MQ,3670,N506MQ,LGA,BNA,113.0,764,9,55,2013-06-17 09:00:00,Envoy Air
297262,2013,8,19,854.0,900,-6.0,1239.0,1255,-16.0,UA,1216,N17719,EWR,SJU,204.0,1608,9,0,2013-08-19 09:00:00,United Air Lines Inc.
265413,2013,7,17,554.0,600,-6.0,705.0,712,-7.0,EV,5716,N909EV,JFK,IAD,45.0,228,6,0,2013-07-17 06:00:00,ExpressJet Airlines Inc.
57558,2013,11,2,2346.0,2359,-13.0,353.0,345,8.0,B6,745,N621JB,JFK,PSE,228.0,1617,23,59,2013-11-02 23:00:00,JetBlue Airways
99638,2013,12,18,1836.0,1755,41.0,2126.0,2049,37.0,B6,299,N665JB,LGA,MCO,130.0,950,17,55,2013-12-18 17:00:00,JetBlue Airways
128780,2013,2,20,1956.0,2000,-4.0,2254.0,2309,-15.0,UA,961,N473UA,EWR,MIA,159.0,1085,20,0,2013-02-20 20:00:00,United Air Lines Inc.
189723,2013,4,26,2101.0,2051,10.0,2249.0,2229,20.0,UA,1464,N18243,EWR,CLE,62.0,404,20,51,2013-04-26 20:00:00,United Air Lines Inc.
283861,2013,8,5,900.0,900,0.0,1018.0,1016,2.0,US,2140,N956UW,LGA,BOS,36.0,184,9,0,2013-08-05 09:00:00,US Airways Inc.
319098,2013,9,11,2102.0,2045,17.0,2241.0,2208,33.0,DL,985,N338NB,JFK,BOS,45.0,187,20,45,2013-09-11 20:00:00,Delta Air Lines Inc.
193107,2013,4,30,1638.0,1544,54.0,1809.0,1744,25.0,UA,1290,N11206,LGA,CLE,64.0,419,15,44,2013-04-30 15:00:00,United Air Lines Inc.
58979,2013,11,4,1424.0,1429,-5.0,1720.0,1727,-7.0,DL,1902,N334NB,LGA,PBI,135.0,1035,14,29,2013-11-04 14:00:00,Delta Air Lines Inc.
168955,2013,4,4,2101.0,2100,1.0,10.0,32,-22.0,DL,2363,N723TW,JFK,LAX,327.0,2475,21,0,2013-04-04 21:00:00,Delta Air Lines Inc.
233171,2013,6,12,1830.0,1830,0.0,2140.0,2145,-5.0,AA,119,N3KDAA,EWR,LAX,325.0,2454,18,30,2013-06-12 18:00:00,American Airlines Inc.
40068,2013,10,15,625.0,630,-5.0,833.0,851,-18.0,DL,575,N349NB,EWR,ATL,108.0,746,6,30,2013-10-15 06:00:00,Delta Air Lines Inc.
178886,2013,4,15,1548.0,1548,0.0,1800.0,1820,-20.0,DL,1705,N323NB,LGA,MSY,165.0,1183,15,48,2013-04-15 15:00:00,Delta Air Lines Inc.
197907,2013,5,5,2024.0,2029,-5.0,2215.0,2226,-11.0,EV,4247,N14562,EWR,DTW,78.0,488,20,29,2013-05-05 20:00:00,ExpressJet Airlines Inc.
27809,2013,10,1,1850.0,1855,-5.0,2009.0,2035,-26.0,AA,359,N455AA,LGA,ORD,109.0,733,18,55,2013-10-01 18:00:00,American Airlines Inc.
184093,2013,4,21,754.0,756,-2.0,1047.0,1047,0.0,B6,341,N637JB,JFK,SRQ,157.0,1041,7,56,2013-04-21 07:00:00,JetBlue Airways
329827,2013,9,23,1457.0,1500,-3.0,1731.0,1758,-27.0,B6,573,N506JB,EWR,TPA,132.0,997,15,0,2013-09-23 15:00:00,JetBlue Airways
246833,2013,6,27,649.0,649,0.0,851.0,903,-12.0,UA,343,N563UA,LGA,DEN,220.0,1620,6,49,2013-06-27 06:00:00,United Air Lines Inc.
99785,2013,12,18,2129.0,2055,34.0,2349.0,2332,17.0,B6,1677,N203JB,JFK,JAX,111.0,828,20,55,2013-12-18 20:00:00,JetBlue Airways
156412,2013,3,22,1506.0,1444,22.0,1759.0,1739,20.0,B6,393,N591JB,LGA,MCO,138.0,950,14,44,2013-03-22 14:00:00,JetBlue Airways
315602,2013,9,8,956.0,1000,-4.0,1247.0,1310,-23.0,UA,230,N574UA,EWR,SFO,320.0,2565,10,0,2013-09-08 10:00:00,United Air Lines Inc.
13820,2013,1,16,1918.0,1900,18.0,2012.0,2012,0.0,US,2140,N951UW,LGA,BOS,32.0,184,19,0,2013-01-16 19:00:00,US Airways Inc.
180977,2013,4,17,1758.0,1800,-2.0,1941.0,1951,-10.0,EV,4560,N17159,EWR,CMH,73.0,463,18,0,2013-04-17 18:00:00,ExpressJet Airlines Inc.
35721,2013,10,10,905.0,737,88.0,1045.0,915,90.0,EV,3821,N11536,EWR,GSO,75.0,445,7,37,2013-10-10 07:00:00,ExpressJet Airlines Inc.
258203,2013,7,9,1518.0,1520,-2.0,1753.0,1814,-21.0,UA,1600,N19141,EWR,LAX,307.0,2454,15,20,2013-07-09 15:00:00,United Air Lines Inc.
291906,2013,8,13,1556.0,1600,-4.0,1657.0,1718,-21.0,US,2154,N952UW,LGA,BOS,41.0,184,16,0,2013-08-13 16:00:00,US Airways Inc.
158303,2013,3,24,1823.0,1820,3.0,2057.0,2135,-38.0,AS,7,N520AS,EWR,SEA,306.0,2402,18,20,2013-03-24 18:00:00,Alaska Airlines Inc.
143191,2013,3,8,1531.0,1345,106.0,1813.0,1636,97.0,B6,1783,N618JB,JFK,MCO,123.0,944,13,45,2013-03-08 13:00:00,JetBlue Airways
10106,2013,1,12,1326.0,1330,-4.0,1636.0,1645,-9.0,AA,753,N4YGAA,LGA,DFW,211.0,1389,13,30,2013-01-12 13:00:00,American Airlines Inc.
177460,2013,4,14,740.0,740,0.0,858.0,900,-2.0,WN,1890,N229WN,EWR,MDW,113.0,711,7,40,2013-04-14 07:00:00,Southwest Airlines Co.
166261,2013,4,2,841.0,845,-4.0,1045.0,1035,10.0,9E,4220,N8736A,JFK,RDU,78.0,427,8,45,2013-04-02 08:00:00,Endeavor Air Inc.
83498,2013,12,1,1108.0,1115,-7.0,1242.0,1252,-10.0,EV,5273,N608QX,LGA,PIT,61.0,335,11,15,2013-12-01 11:00:00,ExpressJet Airlines Inc.
147574,2013,3,13,837.0,840,-3.0,1042.0,1030,12.0,MQ,4521,N717MQ,LGA,RDU,87.0,431,8,40,2013-03-13 08:00:00,Envoy Air
304744,2013,8,27,713.0,659,14.0,947.0,942,5.0,B6,453,N746JB,JFK,PBI,133.0,1028,6,59,2013-08-27 06:00:00,JetBlue Airways
4442,2013,1,6,811.0,810,1.0,947.0,1000,-13.0,EV,4424,N13133,EWR,RDU,74.0,416,8,10,2013-01-06 08:00:00,ExpressJet Airlines Inc.
29177,2013,10,3,853.0,900,-7.0,1226.0,1228,-2.0,DL,431,N718TW,JFK,SFO,356.0,2586,9,0,2013-10-03 09:00:00,Delta Air Lines Inc.
100340,2013,12,19,1455.0,1455,0.0,1806.0,1820,-14.0,AA,2297,N3KBAA,LGA,MIA,148.0,1096,14,55,2013-12-19 14:00:00,American Airlines Inc.
173633,2013,4,10,28.0,2030,238.0,228.0,2258,210.0,B6,115,N197JB,JFK,MSY,158.0,1182,20,30,2013-04-10 20:00:00,JetBlue Airways
119730,2013,2,10,2036.0,2045,-9.0,2137.0,2216,-39.0,9E,3395,N913XJ,JFK,DCA,47.0,213,20,45,2013-02-10 20:00:00,Endeavor Air Inc.
50802,2013,10,26,1314.0,1330,-16.0,1538.0,1539,-1.0,EV,4417,N13124,EWR,OMA,176.0,1134,13,30,2013-10-26 13:00:00,ExpressJet Airlines Inc.
271673,2013,7,23,1545.0,1500,45.0,1806.0,1655,71.0,EV,4118,N14558,EWR,DTW,90.0,488,15,0,2013-07-23 15:00:00,ExpressJet Airlines Inc.
241874,2013,6,21,1937.0,1940,-3.0,2305.0,2255,10.0,B6,161,N559JB,JFK,SMF,330.0,2521,19,40,2013-06-21 19:00:00,JetBlue Airways
120689,2013,2,11,,1502,,,1615,,EV,4571,N13913,EWR,PWM,,284,15,2,2013-02-11 15:00:00,ExpressJet Airlines Inc.
281497,2013,8,2,1618.0,1611,7.0,1933.0,1924,9.0,UA,207,N558UA,EWR,SFO,346.0,2565,16,11,2013-08-02 16:00:00,United Air Lines Inc.
24198,2013,1,28,2149.0,2040,69.0,35.0,2345,50.0,B6,629,N329JB,JFK,HOU,203.0,1428,20,40,2013-01-28 20:00:00,JetBlue Airways
145393,2013,3,10,2138.0,2128,10.0,2334.0,2355,-21.0,B6,97,N606JB,JFK,DEN,216.0,1626,21,28,2013-03-10 21:00:00,JetBlue Airways
151383,2013,3,17,1151.0,1200,-9.0,1407.0,1430,-23.0,MQ,4658,N544MQ,LGA,ATL,116.0,762,12,0,2013-03-17 12:00:00,Envoy Air
244301,2013,6,24,1518.0,1525,-7.0,,1740,,MQ,3532,N711MQ,LGA,XNA,,1147,15,25,2013-06-24 15:00:00,Envoy Air
